Longitud;Latitud
 2,13397922; 4,13876577e+01
 2,13470034; 4,13880083e+01
 2,13985991; 4,13927184e+01
 2,14056301; 4,13927726e+01
 2,14052475; 4,13928533e+01
 2,13790249; 4,13932103e+01
 2,14316937; 4,13873475e+01
 2,14316937; 4,13873475e+01
 2,13214956; 4,13923111e+01
 2,13815633; 4,13931097e+01
 2,13815633; 4,13931097e+01
 2,13403575; 4,13908336e+01
 2,13359908; 4,13926148e+01
 2,14095645; 4,13900720e+01
 2,12991693; 4,13911385e+01
 2,13627789; 4,13889797e+01
 2,12865274; 4,13903425e+01
 2,12865274; 4,13903425e+01
 2,13347905; 4,13909978e+01
 2,13347905; 4,13909978e+01
 2,13347905; 4,13909978e+01
 2,14407697; 4,13909650e+01
 2,14412120; 4,13923076e+01
 2,13051125; 4,13932238e+01
 2,14479074; 4,13939640e+01
 2,11692349; 4,13945223e+01
 2,11256855; 4,13945137e+01
 2,10610642; 4,13962424e+01
 2,13997847; 4,14030796e+01
 2,13963747; 4,14031008e+01
 2,13963747; 4,14031008e+01
 2,10625524; 4,13914828e+01
 2,14222828; 4,14017165e+01
 2,14325178; 4,14005013e+01
 2,13969700; 4,14040203e+01
 2,13953886; 4,14041372e+01
 2,10545524; 4,13869916e+01
 2,10545524; 4,13869916e+01
 2,11441750; 4,13926267e+01
 2,10607712; 4,13880875e+01
 2,11820786; 4,13935293e+01
 2,12512073; 4,13878374e+01
 2,12512073; 4,13878374e+01
 2,11739920; 4,13777556e+01
 2,12474074; 4,13885240e+01
 2,12433713; 4,13811652e+01
 2,12343281; 4,13897550e+01
 2,12350965; 4,13896891e+01
 2,12373427; 4,13890927e+01
 2,12204803; 4,13905599e+01
 2,12194197; 4,13903082e+01
 2,10847437; 4,13871169e+01
 2,12874382; 4,13846404e+01
 2,12850705; 4,13853626e+01
 2,10971352; 4,13858602e+01
 2,10782031; 4,13851005e+01
 2,12758022; 4,13915834e+01
 2,11898713; 4,13869051e+01
 2,12059050; 4,13838815e+01
 2,12783703; 4,13887558e+01
 2,12650394; 4,13902525e+01
 2,11524326; 4,13888295e+01
 2,12459852; 4,13873482e+01
 2,12503965; 4,13888716e+01
 2,11982078; 4,13876315e+01
 2,11812695; 4,13871961e+01
 2,11812695; 4,13871961e+01
 2,11633206; 4,13867177e+01
 2,11633206; 4,13867177e+01
 2,11633206; 4,13867177e+01
 2,11092736; 4,13909078e+01
 2,10407557; 4,13842842e+01
 2,12641000; 4,13855471e+01
 2,10919769; 4,13908093e+01
 2,11276223; 4,13868595e+01
 2,11286398; 4,13791535e+01
 2,11351952; 4,13891515e+01
 2,11432394; 4,13882226e+01
 2,11076522; 4,13853305e+01
 2,15376610; 4,14006875e+01
 2,15644053; 4,13975704e+01
 2,15585558; 4,13974219e+01
 2,15156593; 4,14019520e+01
 2,14717760; 4,14026920e+01
 2,14979159; 4,14028667e+01
 2,14706921; 4,14038174e+01
 2,14680338; 4,14039642e+01
 2,14680338; 4,14039642e+01
 2,14756585; 4,13997964e+01
 2,14802683; 4,14031083e+01
 2,15122980; 4,13996504e+01
 2,15029141; 4,13991112e+01
 2,14397546; 4,14010998e+01
 2,14859300; 4,14021046e+01
 2,11989515; 4,14096583e+01
 2,15341638; 4,13976669e+01
 2,14388602; 4,14050799e+01
 2,14215437; 4,14060359e+01
 2,14202100; 4,14060880e+01
 2,14951287; 4,14014883e+01
 2,14951287; 4,14014883e+01
 2,14790761; 4,13976001e+01
 2,14389598; 4,13958618e+01
 2,14443520; 4,13964659e+01
 2,14847003; 4,13955513e+01
 2,13529473; 4,13977238e+01
 2,13629270; 4,13976647e+01
 2,15231178; 4,13966903e+01
 2,13734946; 4,13960456e+01
 2,13822930; 4,13946036e+01
 2,13982464; 4,13951038e+01
 2,14685847; 4,13956638e+01
 2,14440435; 4,13979519e+01
 2,14009459; 4,13948248e+01
 2,14150250; 4,14008604e+01
 2,13908774; 4,13933391e+01
 2,13877834; 4,14017536e+01
 2,13615389; 4,13995024e+01
 2,14104495; 4,13995135e+01
 2,13867695; 4,13933864e+01
 2,12126173; 4,14040211e+01
 2,12538734; 4,14034875e+01
 2,11678338; 4,14041734e+01
 2,12359803; 4,14024855e+01
 2,12299999; 4,14036241e+01
 2,12207593; 4,14009666e+01
 2,12287696; 4,14018394e+01
 2,12012268; 4,13977598e+01
 2,11435092; 4,14005098e+01
 2,11745697; 4,14007223e+01
 2,11422127; 4,14008517e+01
 2,11469694; 4,14014668e+01
 2,11270075; 4,14100780e+01
 2,10897253; 4,14132145e+01
 2,11263194; 4,14106591e+01
 2,11245187; 4,14107386e+01
 2,11508625; 4,14086507e+01
 2,13206973; 4,14084264e+01
 2,12626644; 4,14052181e+01
 2,12810768; 4,14006267e+01
 2,12554169; 4,14022545e+01
 2,12581993; 4,14025424e+01
 2,12940478; 4,14067871e+01
 2,13237518; 4,13966088e+01
 2,13165054; 4,13997791e+01
 2,13388503; 4,13998721e+01
 2,12965352; 4,13997754e+01
 2,12604395; 4,14052066e+01
 2,12961725; 4,14022515e+01
 2,12923201; 4,14031494e+01
 2,13023051; 4,14059458e+01
 2,12852896; 4,13990453e+01
 2,13218640; 4,14022930e+01
 2,13301861; 4,13979245e+01
 2,13328610; 4,14035687e+01
 2,12833463; 4,14007867e+01
 2,13123800; 4,14062149e+01
 2,12934612; 4,13993871e+01
 2,13331438; 4,13973618e+01
 2,12418117; 4,13959330e+01
 2,13024687; 4,13943471e+01
 2,12913408; 4,13957620e+01
 2,12323928; 4,13951049e+01
 2,13212258; 4,13950504e+01
 2,13414574; 4,13963990e+01
 2,13697401; 4,13938087e+01
 2,13264030; 4,13975328e+01
 2,12096668; 4,13995845e+01
 2,13880160; 4,14090523e+01
 2,13880160; 4,14090523e+01
 2,13641091; 4,14068524e+01
 2,13736267; 4,14097456e+01
 2,13572238; 4,14106344e+01
 2,13994645; 4,14078933e+01
 2,13487127; 4,14165181e+01
 2,14067496; 4,14068401e+01
 2,13857191; 4,14078094e+01
 2,13265351; 4,14157901e+01
 2,13451180; 4,14061083e+01
 2,13840847; 4,14092948e+01
 2,13668250; 4,14154823e+01
 2,12601853; 4,14086031e+01
 2,13741575; 4,14127970e+01
 2,13551676; 4,14158736e+01
 2,12898735; 4,14135049e+01
 2,12323348; 4,14089399e+01
 2,12474957; 4,14103514e+01
 2,12631542; 4,14117156e+01
 2,12824687; 4,14127676e+01
 2,13075619; 4,14177403e+01
 2,13706793; 4,14179581e+01
 2,13552152; 4,14177707e+01
 2,14475976; 4,14131966e+01
 2,14385898; 4,14083421e+01
 2,14276948; 4,14068241e+01
 2,14196532; 4,14099201e+01
 2,14775134; 4,14109338e+01
 2,14110546; 4,14110344e+01
 2,14781180; 4,14085048e+01
 2,13933086; 4,14097452e+01
 2,13747157; 4,14034475e+01
 2,15186714; 4,14036560e+01
 2,15065982; 4,14080076e+01
 2,14999053; 4,14077787e+01
 2,14960295; 4,14070674e+01
 2,14992402; 4,14031697e+01
 2,14819578; 4,14043521e+01
 2,13462340; 4,14024221e+01
 2,14425293; 4,14069045e+01
 2,13564996; 4,14018092e+01
 2,14967842; 4,14044076e+01
 2,14701430; 4,14151408e+01
 2,14994421; 4,14142226e+01
 2,14684201; 4,14129730e+01
 2,14022377; 4,14192452e+01
 2,14738141; 4,14137680e+01
 2,15148098; 4,14097414e+01
 2,12056752; 4,14267801e+01
 2,14581303; 4,14153457e+01
 2,14849166; 4,14175534e+01
 2,14944297; 4,14207626e+01
 2,14980438; 4,14198256e+01
 2,14210508; 4,14155569e+01
 2,14082430; 4,14161723e+01
 2,14077621; 4,14165162e+01
 2,14098502; 4,14153532e+01
 2,13766413; 4,14180815e+01
 2,14192428; 4,14219025e+01
 2,13966157; 4,14165815e+01
 2,14010640; 4,14159058e+01
 2,14562473; 4,14160366e+01
 2,13972707; 4,14194436e+01
 2,13972707; 4,14194436e+01
 2,13972707; 4,14194436e+01
 2,14441177; 4,14206758e+01
 2,13423935; 4,14209332e+01
 2,14115219; 4,14182958e+01
 2,14114591; 4,14215063e+01
 2,15241822; 4,14093050e+01
 2,15492600; 4,14022775e+01
 2,15137815; 4,14079345e+01
 2,15122916; 4,14080476e+01
 2,15661630; 4,14015086e+01
 2,15456308; 4,14071750e+01
 2,15483895; 4,14069918e+01
 2,15908853; 4,14102176e+01
 2,15523748; 4,14051534e+01
 2,15709974; 4,14122368e+01
 2,15781495; 4,14127138e+01
 2,15607765; 4,14111758e+01
 2,15619579; 4,14116158e+01
 2,16126919; 4,14103595e+01
 2,16014856; 4,14142714e+01
 2,15533215; 4,14142861e+01
 2,15902647; 4,14129050e+01
 2,15241969; 4,14101767e+01
 2,16323162; 4,14031254e+01
 2,16135089; 4,14025646e+01
 2,15885132; 4,13981821e+01
 2,15796418; 4,13991551e+01
 2,15700696; 4,13977178e+01
 2,15700696; 4,13977178e+01
 2,15992950; 4,14002075e+01
 2,15798187; 4,14006111e+01
 2,16531161; 4,14073209e+01
 2,14988178; 4,14248093e+01
 2,16392603; 4,14078999e+01
 2,16299049; 4,14142050e+01
 2,16450395; 4,14102589e+01
 2,14872893; 4,14261311e+01
 2,15015823; 4,14268095e+01
 2,15293422; 4,14269700e+01
 2,16467601; 4,14088389e+01
 2,16555123; 4,14083694e+01
 2,16946184; 4,14036779e+01
 2,16980161; 4,14085452e+01
 2,17284230; 4,14062962e+01
 2,16719485; 4,14052722e+01
 2,16229202; 4,14090210e+01
 2,16737085; 4,14086164e+01
 2,14329817; 4,14341577e+01
 2,14462101; 4,14337279e+01
 2,14629926; 4,14345629e+01
 2,14453406; 4,14298672e+01
 2,12423622; 4,14293191e+01
 2,12255067; 4,14262490e+01
 2,14320437; 4,14264908e+01
 2,14320437; 4,14264908e+01
 2,14299006; 4,14256053e+01
 2,13252710; 4,14293263e+01
 2,17279816; 4,14267694e+01
 2,15962374; 4,14272573e+01
 2,15270765; 4,14283341e+01
 2,15270765; 4,14283341e+01
 2,14909062; 4,14373287e+01
 2,14986182; 4,14379895e+01
 2,14986182; 4,14379895e+01
 2,14584884; 4,14273149e+01
 2,15442252; 4,14332616e+01
 2,14561574; 4,14288183e+01
 2,14750370; 4,14362196e+01
 2,14904960; 4,14378567e+01
 2,14424025; 4,14281621e+01
 2,15208211; 4,14286626e+01
 2,14911971; 4,14360906e+01
 2,13522524; 4,14361244e+01
 2,15631315; 4,14345359e+01
 2,15565455; 4,14351311e+01
 2,15657532; 4,14326551e+01
 2,15494526; 4,14371515e+01
 2,15369018; 4,14351752e+01
 2,15438459; 4,14397988e+01
 2,15362283; 4,14392994e+01
 2,16008587; 4,14252759e+01
 2,15157680; 4,14392713e+01
 2,15828472; 4,14412147e+01
 2,16278375; 4,14391882e+01
 2,16382261; 4,14388352e+01
 2,15996770; 4,14264309e+01
 2,15901414; 4,14207623e+01
 2,16424682; 4,14227295e+01
 2,16040830; 4,14300113e+01
 2,15901427; 4,14300075e+01
 2,16421802; 4,14321796e+01
 2,16231051; 4,14307960e+01
 2,15825639; 4,14316137e+01
 2,15745232; 4,14294768e+01
 2,15380649; 4,14257397e+01
 2,15698707; 4,14295359e+01
 2,16814168; 4,14116773e+01
 2,15612296; 4,14256636e+01
 2,16990600; 4,14090294e+01
 2,15483529; 4,14249870e+01
 2,15549408; 4,14261890e+01
 2,15793806; 4,14265355e+01
 2,15302485; 4,14264149e+01
 2,17211724; 4,14107757e+01
 2,15729237; 4,14244741e+01
 2,15795942; 4,14225111e+01
 2,15454414; 4,14245335e+01
 2,15637642; 4,14246662e+01
 2,15950693; 4,14255228e+01
 2,15822275; 4,14221545e+01
 2,15920772; 4,14270545e+01
 2,15700496; 4,14259048e+01
 2,15894140; 4,14259916e+01
 2,17351307; 4,14203361e+01
 2,17881735; 4,14208038e+01
 2,17349980; 4,14204957e+01
 2,17721246; 4,14207312e+01
 2,17325593; 4,14204105e+01
 2,17611708; 4,14187960e+01
 2,18119092; 4,14191096e+01
 2,17370605; 4,14173375e+01
 2,18136415; 4,14199041e+01
 2,17392197; 4,14143118e+01
 2,17934392; 4,14162668e+01
 2,16886605; 4,14134131e+01
 2,16916163; 4,14141799e+01
 2,16984188; 4,14126848e+01
 2,17331976; 4,14116025e+01
 2,17402629; 4,14129908e+01
 2,17469777; 4,14126231e+01
 2,17167807; 4,14223550e+01
 2,17106525; 4,14203033e+01
 2,16929425; 4,14162425e+01
 2,17700254; 4,14597671e+01
 2,18077117; 4,14220401e+01
 2,17949806; 4,14545945e+01
 2,17999663; 4,14228231e+01
 2,17360396; 4,14281932e+01
 2,18155210; 4,14221755e+01
 2,17824316; 4,14184045e+01
 2,16293966; 4,14419688e+01
 2,17926676; 4,14624098e+01
 2,18767998; 4,14688419e+01
 2,16784879; 4,14430077e+01
 2,17287509; 4,14371232e+01
 2,18019834; 4,14474454e+01
 2,16413763; 4,14411881e+01
 2,16611200; 4,14399560e+01
 2,18375314; 4,14484412e+01
 2,17820647; 4,14472203e+01
 2,18038546; 4,14487000e+01
 2,17303696; 4,14457478e+01
 2,17403888; 4,14461305e+01
 2,17495721; 4,14465269e+01
 2,18174567; 4,14489785e+01
 2,18200429; 4,14493290e+01
 2,18391671; 4,14509217e+01
 2,18286320; 4,14501457e+01
 2,18328184; 4,14511018e+01
 2,17736592; 4,14490048e+01
 2,18138012; 4,14477634e+01
 2,18201744; 4,14478628e+01
 2,18331769; 4,14464587e+01
 2,18517885; 4,14453706e+01
 2,17110430; 4,14321088e+01
 2,16738512; 4,14305367e+01
 2,16953777; 4,14321324e+01
 2,18694017; 4,14452070e+01
 2,18694017; 4,14452070e+01
 2,17640253; 4,14407231e+01
 2,17628377; 4,14404778e+01
 2,17968922; 4,14408747e+01
 2,17511063; 4,14432041e+01
 2,17648938; 4,14407271e+01
 2,18103470; 4,14311241e+01
 2,18527401; 4,14299712e+01
 2,18520079; 4,14300840e+01
 2,18499963; 4,14303886e+01
 2,18499963; 4,14303886e+01
 2,17644048; 4,14337064e+01
 2,17590402; 4,14350034e+01
 2,17618786; 4,14346023e+01
 2,17330194; 4,14302462e+01
 2,18017394; 4,14306178e+01
 2,17281559; 4,14297050e+01
 2,17020238; 4,14338163e+01
 2,16554903; 4,14329763e+01
 2,16875540; 4,14371496e+01
 2,17655126; 4,14398283e+01
 2,18349054; 4,14389540e+01
 2,17458097; 4,14348876e+01
 2,18119915; 4,14407807e+01
 2,17673838; 4,14368899e+01
 2,17476414; 4,14340433e+01
 2,17442216; 4,14346586e+01
 2,17521549; 4,14373053e+01
 2,17113546; 4,14336672e+01
 2,17316905; 4,14368131e+01
 2,18137663; 4,14348308e+01
 2,18673208; 4,14277588e+01
 2,18224980; 4,14251686e+01
 2,18192208; 4,14245815e+01
 2,18319672; 4,14273414e+01
 2,18988724; 4,14210158e+01
 2,19304050; 4,14254013e+01
 2,19016173; 4,14248608e+01
 2,19204968; 4,14257606e+01
 2,18839589; 4,14222795e+01
 2,19062708; 4,14258008e+01
 2,19039122; 4,14237563e+01
 2,19099223; 4,14249991e+01
 2,18617851; 4,14238434e+01
 2,19240357; 4,14237702e+01
 2,18834770; 4,14250251e+01
 2,19322975; 4,14371035e+01
 2,19474993; 4,14320950e+01
 2,19229067; 4,14413757e+01
 2,19269403; 4,14370621e+01
 2,19372126; 4,14350019e+01
 2,18609841; 4,14211156e+01
 2,18943687; 4,14209529e+01
 2,18327314; 4,14221218e+01
 2,19230187; 4,14183123e+01
 2,19619824; 4,14320093e+01
 2,19045207; 4,14159281e+01
 2,18916673; 4,14195239e+01
 2,18172035; 4,14192594e+01
 2,18314137; 4,14192199e+01
 2,18218376; 4,14234790e+01
 2,18524585; 4,14363869e+01
 2,18962759; 4,14350551e+01
 2,18579914; 4,14379435e+01
 2,19030291; 4,14434414e+01
 2,18913336; 4,14431627e+01
 2,18817300; 4,14453288e+01
 2,19007497; 4,14402761e+01
 2,19182860; 4,14426018e+01
 2,18763343; 4,14422021e+01
 2,19392453; 4,14449826e+01
 2,19218629; 4,14440681e+01
 2,19348906; 4,14475701e+01
 2,19769855; 4,14496462e+01
 2,19877736; 4,14497912e+01
 2,19523698; 4,14537349e+01
 2,19407587; 4,14515778e+01
 2,19446765; 4,14504803e+01
 2,19091440; 4,14488748e+01
 2,19091440; 4,14488748e+01
 2,19210721; 4,14488798e+01
 2,19438363; 4,14491718e+01
 2,19808935; 4,14424197e+01
 2,18947435; 4,14490443e+01
 2,20093668; 4,14451131e+01
 2,20019055; 4,14491367e+01
 2,19938644; 4,14494647e+01
 2,20162163; 4,14504677e+01
 2,18976041; 4,14509550e+01
 2,19208679; 4,14504488e+01
 2,19304875; 4,14504293e+01
 2,19311978; 4,14505712e+01
 2,18626117; 4,14337468e+01
 2,18615815; 4,14305915e+01
 2,19038299; 4,14333391e+01
 2,20126536; 4,14373081e+01
 2,20217930; 4,14359447e+01
 2,19685246; 4,14353680e+01
 2,20862757; 4,14434462e+01
 2,20622165; 4,14466698e+01
 2,20827889; 4,14440542e+01
 2,20832188; 4,14433633e+01
 2,20529297; 4,14387957e+01
 2,20845529; 4,14428169e+01
 2,20539646; 4,14469438e+01
 2,20949762; 4,14402499e+01
 2,13071227; 4,13380089e+01
 2,15361442; 4,13641725e+01
 2,13391676; 4,13252833e+01
 2,13185205; 4,13373366e+01
 2,12562902; 4,13395141e+01
 2,17870276; 4,13916340e+01
 2,13391676; 4,13252833e+01
 2,13391676; 4,13252833e+01
 2,12443512; 4,13253447e+01
 2,13278192; 4,13257898e+01
 2,12306417; 4,13255875e+01
 2,12306417; 4,13255875e+01
 2,12191973; 4,13261440e+01
 2,12054376; 4,13263223e+01
 2,11946672; 4,13263788e+01
 2,11823553; 4,13286421e+01
 2,13579386; 4,13276521e+01
 2,13982251; 4,13339228e+01
 2,11532635; 4,13283431e+01
 2,11532635; 4,13283431e+01
 2,11869754; 4,13270884e+01
 2,14470353; 4,13375963e+01
 2,13703093; 4,13303832e+01
 2,11694718; 4,13312741e+01
 2,11709374; 4,13303852e+01
 2,13720902; 4,13309875e+01
 2,13703093; 4,13303832e+01
 2,11525434; 4,13308475e+01
 2,12190395; 4,13309948e+01
 2,11918926; 4,13315152e+01
 2,11860209; 4,13318741e+01
 2,13314974; 4,13371649e+01
 2,12217067; 4,13303275e+01
 2,11860209; 4,13318741e+01
 2,11860209; 4,13318741e+01
 2,12024728; 4,13323459e+01
 2,11247551; 4,13324724e+01
 2,11918926; 4,13315152e+01
 2,11834855; 4,13327747e+01
 2,11669750; 4,13332057e+01
 2,12959172; 4,13331965e+01
 2,11872200; 4,13362683e+01
 2,13041628; 4,13327225e+01
 2,12799372; 4,13335787e+01
 2,13977114; 4,13348203e+01
 2,13977114; 4,13348203e+01
 2,13896197; 4,13339202e+01
 2,11597313; 4,13325989e+01
 2,11452584; 4,13340262e+01
 2,11823794; 4,13349775e+01
 2,11847291; 4,13347194e+01
 2,13706280; 4,13342706e+01
 2,11737784; 4,13346757e+01
 2,11929620; 4,13334686e+01
 2,13851475; 4,13349382e+01
 2,13896197; 4,13339202e+01
 2,13188949; 4,13348050e+01
 2,11367773; 4,13351694e+01
 2,12910237; 4,13357150e+01
 2,13720007; 4,13354599e+01
 2,11212840; 4,13356191e+01
 2,11321576; 4,13359499e+01
 2,11733379; 4,13365752e+01
 2,13904234; 4,13436894e+01
 2,13689992; 4,13359809e+01
 2,13071227; 4,13380089e+01
 2,15298355; 4,13300252e+01
 2,13071227; 4,13380089e+01
 2,11226528; 4,13373852e+01
 2,13071227; 4,13380089e+01
 2,14213985; 4,13389888e+01
 2,13071227; 4,13380089e+01
 2,10901182; 4,13402571e+01
 2,12231423; 4,13386839e+01
 2,12562902; 4,13395141e+01
 2,12562902; 4,13395141e+01
 2,12155243; 4,13412723e+01
 2,12155243; 4,13412723e+01
 2,12155243; 4,13412723e+01
 2,12155243; 4,13412723e+01
 2,12171612; 4,13419791e+01
 2,11515363; 4,13416183e+01
 2,13689992; 4,13359809e+01
 2,12171612; 4,13419791e+01
 2,15298355; 4,13300252e+01
 2,12155243; 4,13412723e+01
 2,12155243; 4,13412723e+01
 2,14645664; 4,13449406e+01
 2,12551484; 4,13429297e+01
 2,12340201; 4,13420659e+01
 2,12666926; 4,13431848e+01
 2,12984312; 4,13444589e+01
 2,12666926; 4,13431848e+01
 2,12666926; 4,13431848e+01
 2,14525546; 4,13435553e+01
 2,14534985; 4,13441978e+01
 2,12984312; 4,13444589e+01
 2,14353823; 4,13448879e+01
 2,14587860; 4,13450600e+01
 2,14587860; 4,13450600e+01
 2,14587860; 4,13450600e+01
 2,14587860; 4,13450600e+01
 2,14587860; 4,13450600e+01
 2,14587860; 4,13450600e+01
 2,12992575; 4,13443209e+01
 2,13525542; 4,13463632e+01
 2,14694044; 4,13461991e+01
 2,14694044; 4,13461991e+01
 2,13425274; 4,13458537e+01
 2,12984898; 4,13469807e+01
 2,12977707; 4,13473994e+01
 2,13749662; 4,13470054e+01
 2,13533394; 4,13462376e+01
 2,13749662; 4,13470054e+01
 2,13749662; 4,13470054e+01
 2,13859105; 4,13473684e+01
 2,14288578; 4,13489489e+01
 2,13967240; 4,13477537e+01
 2,13316373; 4,13486460e+01
 2,15553499; 4,13535618e+01
 2,14183434; 4,13485217e+01
 2,14660702; 4,13496443e+01
 2,14660702; 4,13496443e+01
 2,14660702; 4,13496443e+01
 2,14040315; 4,13460871e+01
 2,13655102; 4,13492846e+01
 2,13444481; 4,13485624e+01
 2,14288578; 4,13489489e+01
 2,13608425; 4,13496449e+01
 2,13444481; 4,13485624e+01
 2,13608425; 4,13496449e+01
 2,13608425; 4,13496449e+01
 2,13713740; 4,13500042e+01
 2,15834667; 4,13542378e+01
 2,14508987; 4,13496718e+01
 2,14756427; 4,13483792e+01
 2,14812764; 4,13511027e+01
 2,14812764; 4,13511027e+01
 2,14812764; 4,13511027e+01
 2,13839860; 4,13512401e+01
 2,14812764; 4,13511027e+01
 2,14916519; 4,13515463e+01
 2,14682326; 4,13524092e+01
 2,14682326; 4,13524092e+01
 2,14751457; 4,13520974e+01
 2,14657428; 4,13535151e+01
 2,14676718; 4,13528499e+01
 2,14720583; 4,13529561e+01
 2,15219392; 4,13530059e+01
 2,14721517; 4,13526248e+01
 2,14676718; 4,13528499e+01
 2,14676718; 4,13528499e+01
 2,14403917; 4,13518420e+01
 2,14291791; 4,13526327e+01
 2,15340021; 4,13531453e+01
 2,13871040; 4,13530776e+01
 2,14676718; 4,13528499e+01
 2,14611544; 4,13531517e+01
 2,14682326; 4,13524092e+01
 2,15834667; 4,13542378e+01
 2,15340021; 4,13531453e+01
 2,15340021; 4,13531453e+01
 2,15567473; 4,13536460e+01
 2,15664818; 4,13542099e+01
 2,15567473; 4,13536460e+01
 2,14632746; 4,13538506e+01
 2,14997959; 4,13540107e+01
 2,15072482; 4,13551426e+01
 2,15253296; 4,13542857e+01
 2,15331679; 4,13538905e+01
 2,15604942; 4,13534758e+01
 2,15995022; 4,13539145e+01
 2,15964268; 4,13540037e+01
 2,15894939; 4,13540076e+01
 2,15604942; 4,13534758e+01
 2,13765867; 4,13539381e+01
 2,14430695; 4,13542420e+01
 2,15567473; 4,13536460e+01
 2,15215350; 4,13547665e+01
 2,13615437; 4,13536002e+01
 2,15758716; 4,13547792e+01
 2,15685203; 4,13538843e+01
 2,15685203; 4,13538843e+01
 2,15215350; 4,13547665e+01
 2,15215350; 4,13547665e+01
 2,14531144; 4,13548667e+01
 2,15892604; 4,13548467e+01
 2,15792252; 4,13543215e+01
 2,14250172; 4,13553702e+01
 2,16103473; 4,13570415e+01
 2,15792252; 4,13543215e+01
 2,14503854; 4,13555227e+01
 2,16117684; 4,13569607e+01
 2,14444101; 4,13560458e+01
 2,15892604; 4,13548467e+01
 2,14360193; 4,13556603e+01
 2,14444101; 4,13560458e+01
 2,16103473; 4,13570415e+01
 2,14442066; 4,13564853e+01
 2,14776781; 4,13566673e+01
 2,13986194; 4,13569198e+01
 2,13947725; 4,13569178e+01
 2,14390202; 4,13571910e+01
 2,14073093; 4,13571663e+01
 2,13986194; 4,13569198e+01
 2,13683206; 4,13572650e+01
 2,16189509; 4,13576691e+01
 2,16340853; 4,13590287e+01
 2,16176709; 4,13577502e+01
 2,14290074; 4,13581700e+01
 2,14286149; 4,13578353e+01
 2,14401202; 4,13562504e+01
 2,14290074; 4,13581700e+01
 2,14290074; 4,13581700e+01
 2,14290074; 4,13581700e+01
 2,14622108; 4,13579757e+01
 2,16264487; 4,13583533e+01
 2,16252133; 4,13584315e+01
 2,14290074; 4,13581700e+01
 2,14241598; 4,13584685e+01
 2,14622108; 4,13579757e+01
 2,14372947; 4,13583435e+01
 2,14372947; 4,13583435e+01
 2,14290074; 4,13581700e+01
 2,14259580; 4,13589962e+01
 2,13831006; 4,13590321e+01
 2,13952850; 4,13594073e+01
 2,16264487; 4,13583533e+01
 2,16264487; 4,13583533e+01
 2,13990894; 4,13597963e+01
 2,14517711; 4,13602354e+01
 2,14517711; 4,13602354e+01
 2,14468167; 4,13598342e+01
 2,14144643; 4,13602046e+01
 2,14144643; 4,13602046e+01
 2,14260998; 4,13609491e+01
 2,14213681; 4,13608097e+01
 2,14046905; 4,13611323e+01
 2,14517711; 4,13602354e+01
 2,14546624; 4,13611915e+01
 2,14546624; 4,13611915e+01
 2,14569382; 4,13608945e+01
 2,14892032; 4,13618104e+01
 2,14316266; 4,13614528e+01
 2,16501308; 4,13603174e+01
 2,16671230; 4,13615378e+01
 2,16081306; 4,13632225e+01
 2,14813347; 4,13617578e+01
 2,14316266; 4,13614528e+01
 2,14316266; 4,13614528e+01
 2,15100243; 4,13616081e+01
 2,15100243; 4,13616081e+01
 2,13826605; 4,13617516e+01
 2,13871009; 4,13618424e+01
 2,15100243; 4,13616081e+01
 2,13926034; 4,13620661e+01
 2,13984819; 4,13623942e+01
 2,14348591; 4,13622760e+01
 2,16671230; 4,13615378e+01
 2,16922302; 4,13634079e+01
 2,16671230; 4,13615378e+01
 2,16922302; 4,13634079e+01
 2,16922302; 4,13634079e+01
 2,16671230; 4,13615378e+01
 2,16671230; 4,13615378e+01
 2,16835004; 4,13628213e+01
 2,16671230; 4,13615378e+01
 2,16671230; 4,13615378e+01
 2,16922302; 4,13634079e+01
 2,16922302; 4,13634079e+01
 2,16922302; 4,13634079e+01
 2,16922302; 4,13634079e+01
 2,16922302; 4,13634079e+01
 2,13984819; 4,13623942e+01
 2,15100243; 4,13616081e+01
 2,14969424; 4,13637105e+01
 2,15804549; 4,13679231e+01
 2,15279191; 4,13621198e+01
 2,15230699; 4,13631509e+01
 2,16922302; 4,13634079e+01
 2,16922302; 4,13634079e+01
 2,16922302; 4,13634079e+01
 2,17016387; 4,13639712e+01
 2,17016387; 4,13639712e+01
 2,17003100; 4,13640399e+01
 2,15699032; 4,13642243e+01
 2,15206798; 4,13644317e+01
 2,14261011; 4,13653196e+01
 2,13652799; 4,13641247e+01
 2,14714424; 4,13649360e+01
 2,14048166; 4,13648170e+01
 2,13773956; 4,13648821e+01
 2,15986952; 4,13659436e+01
 2,13482692; 4,13653199e+01
 2,14048166; 4,13648170e+01
 2,13763213; 4,13654844e+01
 2,13763213; 4,13654844e+01
 2,17016387; 4,13639712e+01
 2,17243041; 4,13677740e+01
 2,17016387; 4,13639712e+01
 2,17003100; 4,13640399e+01
 2,17272709; 4,13679416e+01
 2,17243041; 4,13677740e+01
 2,17003100; 4,13640399e+01
 2,13682371; 4,13656862e+01
 2,13566220; 4,13663954e+01
 2,15545347; 4,13637615e+01
 2,13574940; 4,13660221e+01
 2,13693644; 4,13662674e+01
 2,14502194; 4,13658152e+01
 2,13490130; 4,13660231e+01
 2,13490130; 4,13660231e+01
 2,13482692; 4,13653199e+01
 2,13490130; 4,13660231e+01
 2,13490130; 4,13660231e+01
